name	sample_len	model_contig_len	score	pvalue
v_phage-rhodococcus-p19sample0	3000	150	0.4942399263381958	0.20902354703212803
v_phage-rhodococcus-p19sample0	3000	300	0.8401452302932739	0.03574649411552509
v_phage-rhodococcus-p19sample0	3000	500	0.9996834397315979	0.0011006792225629833
v_phage-rhodococcus-p19sample0	3000	1000	1.0	0.0
v_phage-rhodococcus-p19sample1	3000	150	0.42072656750679016	0.2750053490388622
v_phage-rhodococcus-p19sample1	3000	300	0.5047253370285034	0.1346721828921856
v_phage-rhodococcus-p19sample1	3000	500	0.9808107614517212	0.011561835594272705
v_phage-rhodococcus-p19sample1	3000	1000	0.6030497550964355	0.04192159528665307
v_phage-rhodococcus-p19sample2	3000	150	0.49581968784332275	0.20759056767378745
v_phage-rhodococcus-p19sample2	3000	300	0.8441022634506226	0.035008116517112324
v_phage-rhodococcus-p19sample2	3000	500	0.9997954964637756	0.0008560838397712093
v_phage-rhodococcus-p19sample2	3000	1000	0.999997079372406	0.0005098572399728076
v_phage-rhodococcus-p19sample3	3000	150	0.42072656750679016	0.2750053490388622
v_phage-rhodococcus-p19sample3	3000	300	0.5280553102493286	0.12102065202687469
v_phage-rhodococcus-p19sample3	3000	500	0.9684221744537354	0.015287211424485879
v_phage-rhodococcus-p19sample3	3000	1000	0.635177731513977	0.03865473223053101
v_phage-rhodococcus-p19sample4	3000	150	0.5268464684486389	0.18173500298420062
v_phage-rhodococcus-p19sample4	3000	300	0.7120224237442017	0.06173625828561122
v_phage-rhodococcus-p19sample4	3000	500	0.9792022705078125	0.012107471448192816
v_phage-rhodococcus-p19sample4	3000	1000	0.9999537467956543	0.0010952488858675126
v_phage-rhodococcus-p19sample5	3000	150	0.4919176697731018	0.2110561817997545
v_phage-rhodococcus-p19sample5	3000	300	0.7671963572502136	0.049741849664066376
v_phage-rhodococcus-p19sample5	3000	500	0.998986542224884	0.002276618562908051
v_phage-rhodococcus-p19sample5	3000	1000	0.9999637603759766	0.0010574816829065639
v_phage-rhodococcus-p19sample6	3000	150	0.4647175669670105	0.23557167149018593
v_phage-rhodococcus-p19sample6	3000	300	0.8103170990943909	0.041044776119402986
v_phage-rhodococcus-p19sample6	3000	500	0.9989355802536011	0.002314248621799093
v_phage-rhodococcus-p19sample6	3000	1000	0.9999995827674866	0.00028325402220711536
v_phage-rhodococcus-p19sample7	3000	150	0.42072656750679016	0.2750053490388622
v_phage-rhodococcus-p19sample7	3000	300	0.5608887672424316	0.1059205483158227
v_phage-rhodococcus-p19sample7	3000	500	0.9931522607803345	0.006557037761764097
v_phage-rhodococcus-p19sample7	3000	1000	0.9999814033508301	0.0008308784651408716
v_phage-rhodococcus-p19sample8	3000	150	0.5265986323356628	0.18192362698618258
v_phage-rhodococcus-p19sample8	3000	300	0.6359853148460388	0.08126662758713983
v_phage-rhodococcus-p19sample8	3000	500	0.9719892740249634	0.014299422378596022
v_phage-rhodococcus-p19sample8	3000	1000	0.9999290108680725	0.0014351537125160511
v_phage-rhodococcus-p19sample9	3000	150	0.4806753993034363	0.22119964865260527
v_phage-rhodococcus-p19sample9	3000	300	0.8150968551635742	0.040131667944266584
v_phage-rhodococcus-p19sample9	3000	500	0.9999087452888489	0.0005268208244745903
v_phage-rhodococcus-p19sample9	3000	1000	1.0	0.0
v_phage-rhodococcus-p19sample10	3000	150	0.5313023924827576	0.1785115032488373
v_phage-rhodococcus-p19sample10	3000	300	0.9387142658233643	0.017478694142580152
v_phage-rhodococcus-p19sample10	3000	500	0.9998674392700195	0.0006585260305932379
v_phage-rhodococcus-p19sample10	3000	1000	1.0	0.0
v_phage-rhodococcus-p19sample11	3000	150	0.42072656750679016	0.2750053490388622
v_phage-rhodococcus-p19sample11	3000	300	0.6124392747879028	0.08841930829237499
v_phage-rhodococcus-p19sample11	3000	500	0.9959885478019714	0.004948352744172045
v_phage-rhodococcus-p19sample11	3000	1000	0.999976396560669	0.000849762066621346
v_phage-rhodococcus-p19sample12	3000	150	0.5065760612487793	0.19746962308983007
v_phage-rhodococcus-p19sample12	3000	300	0.8303146362304688	0.037426162240158725
v_phage-rhodococcus-p19sample12	3000	500	0.9999449849128723	0.00034807804474214004
v_phage-rhodococcus-p19sample12	3000	1000	1.0	0.0
v_phage-rhodococcus-p19sample13	3000	150	0.4409881830215454	0.25696219637166245
v_phage-rhodococcus-p19sample13	3000	300	0.4195769727230072	0.19370857194390584
v_phage-rhodococcus-p19sample13	3000	500	0.9905022382736206	0.007958757455455419
v_phage-rhodococcus-p19sample13	3000	1000	0.9999398589134216	0.0012463176977113076
v_phage-rhodococcus-p19sample14	3000	150	0.5125635862350464	0.19262733527775588
v_phage-rhodococcus-p19sample14	3000	300	0.8931093215942383	0.026068674753122606
v_phage-rhodococcus-p19sample14	3000	500	0.999971330165863	0.0002069653239007319
v_phage-rhodococcus-p19sample14	3000	1000	1.0	0.0
v_phage-rhodococcus-p19sample15	3000	150	0.6290674805641174	0.11917940113287012
v_phage-rhodococcus-p19sample15	3000	300	0.9457154273986816	0.01611466835009244
v_phage-rhodococcus-p19sample15	3000	500	0.9999896287918091	0.00013170520611864757
v_phage-rhodococcus-p19sample15	3000	1000	1.0	0.0
v_phage-rhodococcus-p19sample16	3000	150	0.42072656750679016	0.2750053490388622
v_phage-rhodococcus-p19sample16	3000	300	0.6440573334693909	0.07907404067276909
v_phage-rhodococcus-p19sample16	3000	500	0.9896655678749084	0.008240982897138234
v_phage-rhodococcus-p19sample16	3000	1000	0.9999780058860779	0.000849762066621346
v_phage-rhodococcus-p19sample17	3000	150	0.5314750671386719	0.17835947793380705
v_phage-rhodococcus-p19sample17	3000	300	0.6348177194595337	0.0816160887405871
v_phage-rhodococcus-p19sample17	3000	500	0.925778329372406	0.025014581647820278
v_phage-rhodococcus-p19sample17	3000	1000	0.999782919883728	0.002058312561371705
v_phage-rhodococcus-p19sample18	3000	150	0.48511868715286255	0.21726388216348916
v_phage-rhodococcus-p19sample18	3000	300	0.6004331111907959	0.09188573747576317
v_phage-rhodococcus-p19sample18	3000	500	0.9694572687149048	0.015099061130030669
v_phage-rhodococcus-p19sample18	3000	1000	0.9995015859603882	0.0029458418309539994
v_phage-rhodococcus-p19sample19	3000	150	0.5087006092071533	0.195707255548924
v_phage-rhodococcus-p19sample19	3000	300	0.9141237735748291	0.022286603237588493
v_phage-rhodococcus-p19sample19	3000	500	0.9999967813491821	9.407514722760542e-05
v_phage-rhodococcus-p19sample19	3000	1000	0.9999997615814209	0.00026437042072664096
v_phage-rhodococcus-p19sample20	3000	150	0.5367269515991211	0.1747108703730814
v_phage-rhodococcus-p19sample20	3000	300	0.8130452036857605	0.04045858321684628
v_phage-rhodococcus-p19sample20	3000	500	0.9974657893180847	0.00382885849216354
v_phage-rhodococcus-p19sample20	3000	1000	0.9999470114707947	0.00117078329178941
v_phage-rhodococcus-p19sample21	3000	150	0.5212666988372803	0.18596355896893052
v_phage-rhodococcus-p19sample21	3000	300	0.8642910718917847	0.03140077557830184
v_phage-rhodococcus-p19sample21	3000	500	0.9998077154159546	0.0008184537808801671
v_phage-rhodococcus-p19sample21	3000	1000	0.9999982118606567	0.0004343228340509102
v_phage-rhodococcus-p19sample22	3000	150	0.42072656750679016	0.2750053490388622
v_phage-rhodococcus-p19sample22	3000	300	0.6311514377593994	0.08273210984353159
v_phage-rhodococcus-p19sample22	3000	500	0.9953038096427917	0.005287023274191424
v_phage-rhodococcus-p19sample22	3000	1000	0.9999749660491943	0.0008686456681018204
v_phage-rhodococcus-p19sample23	3000	150	0.43992751836776733	0.2578940552471256
