name	sample_len	model_contig_len	score	pvalue
v_sars-cov-2sample0	25	150	0.6978914141654968	0.08713302778121867
v_sars-cov-2sample0	25	300	0.08531747758388519	0.46677864454164225
v_sars-cov-2sample0	25	500	0.0012259215582162142	0.8138064686071234
v_sars-cov-2sample0	25	1000	0.009085632860660553	0.3509706171160964
v_sars-cov-2sample1	25	150	0.6124102473258972	0.1280475445096339
v_sars-cov-2sample1	25	300	0.025454342365264893	0.6084287775623394
v_sars-cov-2sample1	25	500	0.00010893531725741923	0.9107979453987846
v_sars-cov-2sample1	25	1000	0.0021728230640292168	0.45365964196691594
v_sars-cov-2sample2	25	150	0.38952508568763733	0.3036029999662166
v_sars-cov-2sample2	25	300	0.0008341273060068488	0.8344455967894666
v_sars-cov-2sample2	25	500	8.198327122954652e-05	0.9186061826186758
v_sars-cov-2sample2	25	1000	0.0034929250832647085	0.418989349648765
v_sars-cov-2sample3	25	150	0.41760608553886414	0.27792479814416504
v_sars-cov-2sample3	25	300	0.2246120423078537	0.31831401902872347
v_sars-cov-2sample3	25	500	0.026939578354358673	0.5690135280061713
v_sars-cov-2sample3	25	1000	0.08686628937721252	0.19825893194350028
v_sars-cov-2sample4	25	150	0.5071975588798523	0.1969516109052826
v_sars-cov-2sample4	25	300	0.0039963792078197	0.7552024620101907
v_sars-cov-2sample4	25	500	0.0001996267237700522	0.892236918850778
v_sars-cov-2sample4	25	1000	0.0008842690149322152	0.5171651937457512
v_sars-cov-2sample5	25	150	0.20342746376991272	0.5011345592955034
v_sars-cov-2sample5	25	300	0.40184319019317627	0.20427131713036029
v_sars-cov-2sample5	25	500	0.010956789366900921	0.6570114207228734
v_sars-cov-2sample5	25	1000	0.007054768968373537	0.3683435304781328
v_sars-cov-2sample6	25	150	0.8709720373153687	0.02940000675668067
v_sars-cov-2sample6	25	300	0.8954886198043823	0.025623393605988184
v_sars-cov-2sample6	25	500	0.004014213569462299	0.7390167265611771
v_sars-cov-2sample6	25	1000	0.012944561429321766	0.3245335750434323
v_sars-cov-2sample7	25	150	0.9874500036239624	0.002392991069920384
v_sars-cov-2sample7	25	300	0.2081211358308792	0.33166118050232224
v_sars-cov-2sample7	25	500	0.34815916419029236	0.22627895162655928
v_sars-cov-2sample7	25	1000	0.03879275172948837	0.25117078329178943
v_sars-cov-2sample8	25	150	0.006556464359164238	0.8952320356752739
v_sars-cov-2sample8	25	300	0.0006313244812190533	0.8459214501510574
v_sars-cov-2sample8	25	500	0.004318078048527241	0.7336168131103126
v_sars-cov-2sample8	25	1000	0.0005309231346473098	0.5522131580935116
v_sars-cov-2sample9	25	150	0.6538467407226562	0.107079312169908
v_sars-cov-2sample9	25	300	0.24605047702789307	0.30179352482301486
v_sars-cov-2sample9	25	500	0.002439323579892516	0.7728461495042239
