name	sample_len	model_contig_len	score	pvalue
h_human-3sample0	500	150	0.4629368484020233	0.23719327485050845
h_human-3sample0	500	300	0.325235515832901	0.24984217883392704
h_human-3sample0	500	500	0.734248161315918	0.061130030668497995
h_human-3sample0	500	1000	0.008426404558122158	0.35586146989953926
h_human-3sample1	500	150	0.4303373098373413	0.2664299951577122
h_human-3sample1	500	300	0.2636839747428894	0.28977657032060244
h_human-3sample1	500	500	0.5111172795295715	0.12902406442266082
h_human-3sample1	500	1000	0.01560910139232874	0.31203263086335825
h_human-3sample2	500	150	0.5197564363479614	0.18707841127915226
h_human-3sample2	500	300	0.6744371056556702	0.07083352121567389
h_human-3sample2	500	500	0.8194450736045837	0.04494910534534986
h_human-3sample2	500	1000	0.6635336875915527	0.03602991162474507
h_human-3sample3	500	150	0.447717547416687	0.2509346741590748
h_human-3sample3	500	300	0.14193511009216309	0.3934087117283672
h_human-3sample3	500	500	0.2609398365020752	0.2749252102579541
h_human-3sample3	500	1000	0.2703295946121216	0.1270111035576705
h_human-3sample4	500	150	0.7761488556861877	0.05764574723257621
h_human-3sample4	500	300	0.6635715961456299	0.07357284574108311
h_human-3sample4	500	500	0.31117570400238037	0.24581835970573293
h_human-3sample4	500	1000	0.0007293862290680408	0.5306103179998489
h_human-3sample5	500	150	0.6986567974090576	0.08681208544948818
h_human-3sample5	500	300	0.3619394302368164	0.22781485322631556
h_human-3sample5	500	500	0.6396936178207397	0.0820617509266402
h_human-3sample5	500	1000	0.011108625680208206	0.33590150313467787
h_human-3sample6	500	150	0.6769418716430664	0.09626299253386786
h_human-3sample6	500	300	0.7795721292495728	0.04719980159624836
h_human-3sample6	500	500	0.553318202495575	0.10954110143182375
h_human-3sample6	500	1000	0.9218575954437256	0.01622101367172747
h_human-3sample7	500	150	0.30991363525390625	0.38063760543237124
h_human-3sample7	500	300	0.6917042136192322	0.06679780854037967
h_human-3sample7	500	500	0.32122647762298584	0.24011740578374005
h_human-3sample7	500	1000	0.1973816305398941	0.14755646196842662
h_human-3sample8	500	150	0.5335228443145752	0.17684485535072803
h_human-3sample8	500	300	0.2408258616924286	0.3057221445641881
h_human-3sample8	500	500	0.8607553243637085	0.03700916291933997
h_human-3sample8	500	1000	0.04068716987967491	0.24845154467860112
h_human-3sample9	500	150	0.47727495431900024	0.22423733966959833
h_human-3sample9	500	300	0.5520439743995667	0.10960679983766966
h_human-3sample9	500	500	0.6745304465293884	0.07405595589757098
h_human-3sample9	500	1000	0.48532214760780334	0.07168215121988065
h_human-3sample10	500	150	0.34165072441101074	0.348931881397732
h_human-3sample10	500	300	0.2027093470096588	0.33619853902691976
h_human-3sample10	500	500	0.628947377204895	0.08469585504901316
h_human-3sample10	500	1000	0.01850086636841297	0.300079311126218
h_human-3sample11	500	150	0.4952278733253479	0.20819303836668507
h_human-3sample11	500	300	0.41537725925445557	0.1962844388330252
h_human-3sample11	500	500	0.4923664331436157	0.14378445502267212
h_human-3sample11	500	1000	0.04901683330535889	0.23568623007780043
h_human-3sample12	500	150	0.4368531107902527	0.2607008930079616
h_human-3sample12	500	300	0.2890744209289551	0.2727544302655905
h_human-3sample12	500	500	0.9151234030723572	0.027187717548777964
h_human-3sample12	500	1000	0.7918943166732788	0.02600271923861319
h_human-3sample13	500	150	0.4129289984703064	0.28231664057837186
h_human-3sample13	500	300	0.5616858601570129	0.10550344951977274
h_human-3sample13	500	500	0.5115168690681458	0.12877006152514628
h_human-3sample13	500	1000	0.01888793706893921	0.2986441574137019
h_human-3sample14	500	150	0.4683050215244293	0.23244952196484273
h_human-3sample14	500	300	0.2893322706222534	0.27264733733146956
h_human-3sample14	500	500	0.5141284465789795	0.12719900656644528
h_human-3sample14	500	1000	0.03688160330057144	0.2549286199864038
h_human-3sample15	500	150	0.5379529595375061	0.17380716433373497
h_human-3sample15	500	300	0.2116721123456955	0.328662578346936
h_human-3sample15	500	500	0.8034330606460571	0.04817588289525673
h_human-3sample15	500	1000	0.0004313282261136919	0.5661492559861017
h_human-3sample16	500	150	0.3859701156616211	0.30696163331494014
h_human-3sample16	500	300	0.14296352863311768	0.3923096000360734
h_human-3sample16	500	500	0.016642654314637184	0.6182430525503773
h_human-3sample16	500	1000	0.001165543682873249	0.4980172218445502
h_human-3sample17	500	150	0.4892955422401428	0.21356459949775342
h_human-3sample17	500	300	0.3500378429889679	0.23500135275285206
h_human-3sample17	500	500	0.31582963466644287	0.24323129315697378
h_human-3sample17	500	1000	0.007380191702395678	0.36520885263237407
h_human-3sample18	500	150	0.45611798763275146	0.24332777784033963
h_human-3sample18	500	300	0.597129225730896	0.09302430445957524
h_human-3sample18	500	500	0.45444759726524353	0.16818754821351295
h_human-3sample18	500	1000	0.013181458227336407	0.32340055895460385
h_human-3sample19	500	150	0.3583873510360718	0.3326876949583901
h_human-3sample19	500	300	0.17896614968776703	0.3565180141588132
h_human-3sample19	500	500	0.05476085841655731	0.48765734068373817
h_human-3sample19	500	1000	0.00036672185524366796	0.5777437872951129
h_human-3sample20	500	150	0.5242787599563599	0.18360998186957353
h_human-3sample20	500	300	0.10650116950273514	0.43649952653650176
h_human-3sample20	500	500	0.13419827818870544	0.3729326986396734
h_human-3sample20	500	1000	0.000387719803256914	0.5734194425560843
h_human-3sample21	500	150	0.4292464256286621	0.26743223612346706
h_human-3sample21	500	300	0.23587870597839355	0.3096620372457952
h_human-3sample21	500	500	0.508152425289154	0.130745639616926
h_human-3sample21	500	1000	0.0469558984041214	0.23855653750283254
h_human-3sample22	500	150	0.7083404064178467	0.08271584779450682
h_human-3sample22	500	300	0.12972870469093323	0.40744915903864365
h_human-3sample22	500	500	0.01508289948105812	0.6278951626559296
h_human-3sample22	500	1000	0.006319834850728512	0.3757647858599592
h_human-3sample23	500	150	0.5525606870651245	0.16399027037983807
h_human-3sample23	500	300	0.6873794198036194	0.06780110023898633
h_human-3sample23	500	500	0.8569367527961731	0.037648873920487685
