name	sample_len	model_contig_len	score	pvalue
v_arch-vir-anmv-1sample0	300	150	0.3729545772075653	0.31907298341234896
v_arch-vir-anmv-1sample0	300	300	0.1296321451663971	0.40758443432384905
v_arch-vir-anmv-1sample0	300	500	0.1765429973602295	0.33397618017272196
v_arch-vir-anmv-1sample0	300	1000	0.1832350194454193	0.15274945237555707
v_arch-vir-anmv-1sample1	300	150	0.8335776925086975	0.039822186687086855
v_arch-vir-anmv-1sample1	300	300	0.9271780252456665	0.019840375163457637
v_arch-vir-anmv-1sample1	300	500	0.9920274019241333	0.007234378821802856
v_arch-vir-anmv-1sample1	300	1000	0.9853410124778748	0.008478737064732986
v_arch-vir-anmv-1sample2	300	150	0.6352559328079224	0.11610229614531369
v_arch-vir-anmv-1sample2	300	300	0.180990532040596	0.3547425260404924
v_arch-vir-anmv-1sample2	300	500	0.4385817050933838	0.17736928258292725
v_arch-vir-anmv-1sample2	300	1000	0.3656034767627716	0.10459626860034746
v_arch-vir-anmv-1sample3	300	150	0.6572790145874023	0.10546333937680882
v_arch-vir-anmv-1sample3	300	300	0.9933627843856812	0.004046985615728006
v_arch-vir-anmv-1sample3	300	500	0.9013570547103882	0.02971833900920055
v_arch-vir-anmv-1sample3	300	1000	0.49377956986427307	0.06743334088677393
v_arch-vir-anmv-1sample4	300	150	0.4990924298763275	0.2044261888942692
v_arch-vir-anmv-1sample4	300	300	0.9958096742630005	0.002981692744735537
v_arch-vir-anmv-1sample4	300	500	0.9312183856964111	0.023932717454702816
v_arch-vir-anmv-1sample4	300	1000	0.47110170125961304	0.07710174484477679
v_arch-vir-anmv-1sample5	300	150	0.904127836227417	0.02063321358993705
v_arch-vir-anmv-1sample5	300	300	0.9330655336380005	0.018724354060513145
v_arch-vir-anmv-1sample5	300	500	0.9988457560539246	0.0024083237690266986
v_arch-vir-anmv-1sample5	300	1000	0.9999098181724548	0.0015673389228793716
v_arch-vir-anmv-1sample6	300	150	0.47353482246398926	0.22777052060224548
v_arch-vir-anmv-1sample6	300	300	0.05775962024927139	0.5177436082427741
v_arch-vir-anmv-1sample6	300	500	0.18013688921928406	0.33090933037310205
