name	sample_len	model_contig_len	score	pvalue
h_archaea-nitrosopumilus-oxyclinaesample0	150	150	0.24514031410217285	0.45114919877028414
h_archaea-nitrosopumilus-oxyclinaesample0	150	300	0.8627282381057739	0.03169950849979709
h_archaea-nitrosopumilus-oxyclinaesample0	150	500	0.00437447614967823	0.7327419142410958
h_archaea-nitrosopumilus-oxyclinaesample0	150	1000	0.06228017061948776	0.22023944406677243
h_archaea-nitrosopumilus-oxyclinaesample1	150	150	0.13230404257774353	0.5974707492032747
h_archaea-nitrosopumilus-oxyclinaesample1	150	300	0.47255992889404297	0.1606675835324886
h_archaea-nitrosopumilus-oxyclinaesample1	150	500	0.0010600063251331449	0.8212289977233814
h_archaea-nitrosopumilus-oxyclinaesample1	150	1000	8.595899271313101e-05	0.6676297303421709
h_archaea-nitrosopumilus-oxyclinaesample2	150	150	0.9460089206695557	0.01099086721996374
h_archaea-nitrosopumilus-oxyclinaesample2	150	300	0.7763645648956299	0.04784235920097398
h_archaea-nitrosopumilus-oxyclinaesample2	150	500	0.07622304558753967	0.44616079324164143
h_archaea-nitrosopumilus-oxyclinaesample2	150	1000	0.004697258584201336	0.3974809275625047
h_archaea-nitrosopumilus-oxyclinaesample3	150	150	0.7695044279098511	0.05977691692661119
h_archaea-nitrosopumilus-oxyclinaesample3	150	300	0.2680515944957733	0.2867948775758669
h_archaea-nitrosopumilus-oxyclinaesample3	150	500	0.27082210779190063	0.2687632881145459
h_archaea-nitrosopumilus-oxyclinaesample3	150	1000	0.17122545838356018	0.1567716594908981
h_archaea-nitrosopumilus-oxyclinaesample4	150	150	0.6860435605049133	0.09219772299861488
h_archaea-nitrosopumilus-oxyclinaesample4	150	300	0.11646881699562073	0.42380055913784553
h_archaea-nitrosopumilus-oxyclinaesample4	150	500	0.32055631279945374	0.24055015146098704
h_archaea-nitrosopumilus-oxyclinaesample4	150	1000	0.5537885427474976	0.047888813354482966
h_archaea-nitrosopumilus-oxyclinaesample5	150	150	0.36185482144355774	0.3296781567775138
h_archaea-nitrosopumilus-oxyclinaesample5	150	300	0.3776679039001465	0.2184414032556252
h_archaea-nitrosopumilus-oxyclinaesample5	150	500	0.04070977494120598	0.522474552672675
h_archaea-nitrosopumilus-oxyclinaesample5	150	1000	0.01278565265238285	0.32515673389228794
h_archaea-nitrosopumilus-oxyclinaesample6	150	150	0.5641723871231079	0.15639745047916126
h_archaea-nitrosopumilus-oxyclinaesample6	150	300	0.6093703508377075	0.08917459530143843
h_archaea-nitrosopumilus-oxyclinaesample6	150	500	0.019463278353214264	0.6023349451541892
h_archaea-nitrosopumilus-oxyclinaesample6	150	1000	0.20361222326755524	0.14578140342926202
h_archaea-nitrosopumilus-oxyclinaesample7	150	150	0.399289071559906	0.29482213038141464
h_archaea-nitrosopumilus-oxyclinaesample7	150	300	0.47614267468452454	0.15817062722640574
h_archaea-nitrosopumilus-oxyclinaesample7	150	500	0.061880264431238174	0.4725865020978758
h_archaea-nitrosopumilus-oxyclinaesample7	150	1000	0.22461439669132233	0.13911549210665458
h_archaea-nitrosopumilus-oxyclinaesample8	150	150	0.9424734115600586	0.011765070213173275
h_archaea-nitrosopumilus-oxyclinaesample8	150	300	0.3122296631336212	0.25765996302475536
h_archaea-nitrosopumilus-oxyclinaesample8	150	500	0.06882727891206741	0.45898323580876405
h_archaea-nitrosopumilus-oxyclinaesample8	150	1000	0.06611216068267822	0.21621723695143139
h_archaea-nitrosopumilus-oxyclinaesample9	150	150	0.8752557635307312	0.02826826274478891
h_archaea-nitrosopumilus-oxyclinaesample9	150	300	0.9254717230796814	0.020161653965820446
h_archaea-nitrosopumilus-oxyclinaesample9	150	500	0.2562255561351776	0.2778697623661781
h_archaea-nitrosopumilus-oxyclinaesample9	150	1000	0.7536189556121826	0.029080746279930507
h_archaea-nitrosopumilus-oxyclinaesample10	150	150	0.20334464311599731	0.5012218330874653
h_archaea-nitrosopumilus-oxyclinaesample10	150	300	0.01985256001353264	0.6322823195202236
h_archaea-nitrosopumilus-oxyclinaesample10	150	500	0.03436848521232605	0.5419010705751754
h_archaea-nitrosopumilus-oxyclinaesample10	150	1000	3.7235533909552032e-06	0.8242503210212252
h_archaea-nitrosopumilus-oxyclinaesample11	150	150	0.06691111624240875	0.7095781579036272
h_archaea-nitrosopumilus-oxyclinaesample11	150	300	0.03202743083238602	0.5847443297109618
h_archaea-nitrosopumilus-oxyclinaesample11	150	500	0.0002552338410168886	0.8838266006886301
h_archaea-nitrosopumilus-oxyclinaesample11	150	1000	0.00011165294563397765	0.6518996903089357
h_archaea-nitrosopumilus-oxyclinaesample12	150	150	0.9026519060134888	0.021004831026677627
h_archaea-nitrosopumilus-oxyclinaesample12	150	300	0.6702355146408081	0.07197772466970284
h_archaea-nitrosopumilus-oxyclinaesample12	150	500	0.6081190705299377	0.09067903441268886
h_archaea-nitrosopumilus-oxyclinaesample12	150	1000	0.09107240289449692	0.19527532290958532
h_archaea-nitrosopumilus-oxyclinaesample13	150	150	0.4256669580936432	0.2706275830227137
h_archaea-nitrosopumilus-oxyclinaesample13	150	300	0.3548247814178467	0.23200838706768273
h_archaea-nitrosopumilus-oxyclinaesample13	150	500	0.19991141557693481	0.3160172345669721
h_archaea-nitrosopumilus-oxyclinaesample13	150	1000	0.004356270655989647	0.4030138227962837
h_archaea-nitrosopumilus-oxyclinaesample14	150	150	0.4885019361972809	0.21430783437123455
h_archaea-nitrosopumilus-oxyclinaesample14	150	300	0.3746493458747864	0.2200759796185237
h_archaea-nitrosopumilus-oxyclinaesample14	150	500	0.45727336406707764	0.16647538053397054
h_archaea-nitrosopumilus-oxyclinaesample14	150	1000	0.19747427105903625	0.14751869476546567
h_archaea-nitrosopumilus-oxyclinaesample15	150	150	0.7726688981056213	0.05872681613945789
